AF3 delta std,AF3 delta m,AF3 theta std,AF3 theta m,AF3 alpha std,AF3 alpha m,AF3 beta std,AF3 beta m,F7 delta std,F7 delta m,F7 theta std,F7 theta m,F7 alpha std,F7 alpha m,F7 beta std,F7 beta m,F3 delta std,F3 delta m,F3 theta std,F3 theta m,F3 alpha std,F3 alpha m,F3 beta std,F3 beta m,FC5 delta std,FC5 delta m,FC5 theta std,FC5 theta m,FC5 alpha std,FC5 alpha m,FC5 beta std,FC5 beta m,T7 delta std,T7 delta m,T7 theta std,T7 theta m,T7 alpha std,T7 alpha m,T7 beta std,T7 beta m,P7 delta std,P7 delta m,P7 theta std,P7 theta m,P7 alpha std,P7 alpha m,P7 beta std,P7 beta m,O1 delta std,O1 delta m,O1 theta std,O1 theta m,O1 alpha std,O1 alpha m,O1 beta std,O1 beta m,O2 delta std,O2 delta m,O2 theta std,O2 theta m,O2 alpha std,O2 alpha m,O2 beta std,O2 beta m,P8 delta std,P8 delta m,P8 theta std,P8 theta m,P8 alpha std,P8 alpha m,P8 beta std,P8 beta m,T8 delta std,T8 delta m,T8 theta std,T8 theta m,T8 alpha std,T8 alpha m,T8 beta std,T8 beta m,FC6 delta std,FC6 delta m,FC6 theta std,FC6 theta m,FC6 alpha std,FC6 alpha m,FC6 beta std,FC6 beta m,F4 delta std,F4 delta m,F4 theta std,F4 theta m,F4 alpha std,F4 alpha m,F4 beta std,F4 beta m,F8 delta std,F8 delta_m,F8 theta std,F8 theta m,F8 alpha std,F8 alpha m,F8 beta std,F8 beta m,AF4 delta std,AF4 delta m,AF4 theta std,AF4 theta m,AF4 alpha std,AF4 alpha m,AF4 beta std,AF4 beta m
3572.808251,2064.834854,0.682593108,1.277487774,0.468891444,1.626524303,3.148048014,2.682289397,3566.427334,2060.866481,0.637031038,1.889298611,0.612119639,1.97280333,1.867614246,2.01265181,3511.984876,2072.282545,6.513175633,18.42333661,5.067886174,15.09457935,79.72957619,37.99640821,3570.755026,2063.466496,1.261114615,1.876333467,0.420634621,1.224815495,1.990012211,2.496011899,3561.703793,2058.105463,1.257032955,3.933463053,1.449113481,2.621841014,1.665591926,2.515720947,3536.768931,2078.494393,4.369600164,18.06903558,4.236851505,14.71449524,68.55426657,32.98783742,3568.942622,2062.457518,1.782302619,3.47975216,0.625453231,2.434832135,5.529525185,4.054105641,3508.484891,2080.590405,7.767250794,20.932965,2.356452592,22.00900131,67.47662606,32.37828362,3583.742994,2073.638235,0.884916884,5.059787817,1.076321418,6.262506468,22.54051207,12.1800683,3534.835819,2076.473636,1.870219134,16.77682296,2.955122135,13.80697761,50.99183954,24.13276563,3552.328534,2090.275833,4.999352884,15.53819837,4.167187753,12.95253,71.05701652,33.14613702,3575.73317,2067.259197,0.962503608,1.916962672,1.313827854,2.301039363,3.648047063,3.216291725,3547.277224,2081.455546,4.991665186,13.81296657,5.562662738,11.9370083,61.75738413,29.22731991,3509.232075,2071.631384,3.059773448,21.79005125,7.106127427,17.45499156,76.87641537,37.34936246
3572.553417,2064.888143,0.540351073,1.643794841,0.285631981,1.779989625,2.990654259,2.451039427,3565.145162,2060.677977,0.492199625,1.550312742,0.947460656,1.834939135,1.639019044,1.74666213,3506.064263,2067.983463,6.817544523,16.2315802,7.471789053,19.39073637,78.73311714,42.38169745,3570.519147,2062.967765,0.577488047,1.910414032,0.685271416,1.683539985,2.175949292,2.604615018,3560.542188,2057.980256,1.195098036,2.528815893,1.418197068,2.162381836,1.319838627,2.603025497,3530.600804,2073.931456,5.347091001,17.3055616,5.375252343,16.59672827,67.08413741,37.58132819,3568.868559,2063.573652,1.155406124,2.092984103,0.973998444,1.734911139,5.282345083,3.743750796,3499.827851,2082.787634,8.72149275,19.56182765,4.278793764,24.25946696,64.85146757,34.69802867,3583.165731,2073.074647,1.069528538,5.848068134,1.781168564,3.739668939,21.3506123,13.03436928,3525.532524,2069.26883,5.400275823,12.25840989,6.289176749,14.74965881,49.55304228,27.23542986,3552.421725,2088.514631,6.778461631,17.14811369,3.061405424,16.76509556,68.44536386,37.28371001,3575.748504,2067.459148,0.62387723,1.594052716,0.643831685,2.83428272,3.257709742,3.317242998,3545.952558,2078.445937,4.375326757,13.77301034,6.628041209,17.20157481,60.15065988,33.85366721,3503.189197,2064.451674,7.257196708,16.97970501,7.726781864,22.38309686,74.94767496,41.08714112
3571.768962,2064.623611,0.571163354,1.665608081,0.294807559,2.080374066,2.607417046,2.523895261,3564.698199,2060.539927,0.911862486,1.316913638,0.590460448,2.113935549,1.562740798,2.014427591,3513.072536,2078.767581,7.568880454,18.2893067,8.823530651,21.35221402,80.03548214,42.94124092,3569.457556,2062.679502,1.062744169,2.020502879,1.649342542,2.978221494,1.517550271,2.600810445,3560.351565,2057.216748,1.293299381,2.134027706,1.018277046,2.733811438,1.400783469,2.401903604,3541.813395,2084.728006,9.244194533,15.6366156,8.096847725,16.24307417,68.24588533,37.35055548,3571.871361,2063.785944,0.998408833,1.985191132,0.609963566,1.740093059,4.819311409,4.013085128,3508.117504,2092.49818,8.549081286,17.01130859,8.288712102,24.37206793,65.46467664,34.58598713,3584.933747,2076.903398,1.422222485,6.271126047,2.321701451,5.594068493,21.59680955,13.73907961,3527.921179,2074.411587,5.524933989,13.97108019,6.339379664,14.14369735,49.09880722,27.35771576,3563.186433,2097.634878,6.8366647,19.01490179,7.855930513,17.96905079,69.19906339,39.15269298,3576.243205,2067.564899,0.754275751,2.093814627,0.689425062,1.713770179,3.446819542,3.606484951,3555.053206,2085.931552,5.793220837,14.85180931,8.816095518,17.97978531,61.52717551,33.4641421,3506.815681,2074.001333,11.68720201,17.82252061,10.14773419,22.52443698,76.77506738,42.6408548
3571.430644,2064.206601,0.47971375,2.014273855,0.40607154,2.125530863,2.61964384,2.840229157,3564.330574,2060.007418,0.639443055,2.003908645,0.626408915,1.792749587,1.506091418,2.208998392,3512.490196,2079.690394,8.391859367,19.19988252,9.517427059,21.59261531,79.84018709,44.84266882,3567.380277,2061.428681,0.866245747,1.609502447,1.369892824,3.133174159,1.70544679,2.452725036,3559.922212,2056.297057,1.656272646,2.086250728,1.201894214,3.055463936,0.924200276,2.133560196,3541.579218,2087.891978,10.86720105,15.92071048,10.81000028,15.73526575,68.09404883,39.01289076,3570.829909,2064.208727,0.53554608,2.452375904,0.779320359,2.192289243,4.720343991,4.26661636,3512.316483,2100.239118,7.851521416,17.8832785,10.20404204,24.58913196,64.93272109,37.05968556,3586.568301,2076.027566,1.016735537,5.753654669,1.190205446,5.405585676,21.21949629,14.51562301,3528.898644,2076.601867,4.21277903,16.51780647,7.053127189,14.57234693,48.96974999,27.97519827,3563.200776,2099.278414,8.573853932,20.09417396,7.079418921,17.2996994,69.27371027,40.39790888,3574.597927,2066.392041,0.799029683,1.98058225,0.770748208,1.514675874,3.397689513,3.768361701,3554.283785,2087.145212,7.489375249,15.77936765,8.450366074,18.48631251,60.60780931,34.45187362,3512.715446,2083.434581,8.260100995,20.49734856,9.226953957,23.33157772,76.95906058,43.54262141
3571.056002,2063.403807,0.638440582,1.815987838,0.902132552,1.837608553,2.366457358,3.112132991,3564.414791,2060.143826,0.889300275,1.461299819,0.67923906,2.51273175,1.550398812,1.853159314,3542.389767,2071.570891,8.213952388,20.34481427,4.095023076,18.1472247,79.81117547,45.41882672,3567.580998,2061.464052,0.48582506,1.56407993,1.106405198,3.667701554,1.79901453,2.498942887,3560.209042,2057.387952,1.200175886,1.6822762,0.553176083,2.331857742,1.239232938,2.478985391,3568.418444,2082.291028,2.256268372,17.7216939,2.600083566,14.06946958,68.67458163,39.3136914,3569.429131,2064.009135,1.386591888,2.556126319,0.936583695,2.387723238,5.209961752,4.565570479,3557.52552,2095.036138,8.713001306,17.75308036,1.629922482,11.38378964,66.14274843,37.22242109,3589.98264,2075.879209,0.970543083,6.248284236,1.612189362,5.391881583,21.72522297,14.9788317,3558.987856,2073.645802,6.179100194,14.55399651,1.003905706,10.56233527,49.44606331,28.61895228,3583.568809,2091.957697,7.477766204,19.12477897,0.936381528,14.25193727,69.02675201,40.1546912,3574.753217,2066.118255,0.790373706,1.646683522,0.110948449,1.398595747,3.381948278,4.284941668,3579.742522,2083.84246,6.515900504,15.50034223,4.22581396,15.05050928,60.84068924,34.73996374,3540.104821,2074.841127,11.86560832,22.73407328,5.363752568,17.22754819,77.6751498,43.79062751
3571.047164,2062.57739,1.07671794,1.523220554,1.293561191,2.174797451,2.614211928,3.111867835,3564.575644,2059.880286,0.796141832,1.523781167,0.493416852,2.759974354,1.520729887,2.166338313,3557.574771,2074.126809,8.34501104,21.09005528,3.038258133,17.16959157,80.02020828,44.58968036,3566.740623,2060.80788,0.654562972,1.866523697,0.74105486,3.463060999,1.864540402,2.38897154,3560.20345,2057.276597,0.270777993,3.158036417,0.702954207,2.14089311,1.148507419,2.416788755,3585.153363,2084.322869,9.227242263,17.23965394,2.321129659,13.91935312,69.31349445,38.69178104,3569.581928,2063.487801,1.666345302,2.73667445,0.964046262,2.520853003,5.579568693,4.474930716,3585.170714,2095.665551,9.750190423,17.26823194,3.430910079,12.29314728,66.90305112,36.72871094,3590.53769,2075.668627,1.580252107,5.708799306,1.370243778,6.038527002,22.52157291,14.83990445,3571.323982,2076.03586,5.979214387,14.3145804,3.185538352,10.74016839,49.69127758,28.55887683,3592.953842,2093.749469,7.877542412,19.98382205,3.174975191,14.64980097,70.22479063,39.53638721,3574.606857,2065.847368,1.505385177,3.060279011,0.453090364,1.531238926,3.470508788,4.256880269,3593.810596,2085.157777,8.057913548,16.21776222,4.218130716,14.61040627,61.09613328,34.60390861,3560.717884,2077.336738,10.00060898,23.28653523,3.682116079,16.0849286,78.15838,43.7090773
3571.238803,2062.951105,1.459230965,2.179011205,1.084175459,1.496429005,2.945241222,2.880750956,3563.427609,2058.617675,0.866985529,1.403970628,1.253249407,1.891986355,1.182166322,2.273804002,3554.480631,2066.452884,1.672167603,15.48080267,3.534902924,10.4989567,79.71188211,43.63500936,3566.128448,2060.93059,0.557769712,2.041836767,0.764272104,1.998124681,1.882290621,2.521902282,3560.870115,2058.798486,0.670592784,2.600515215,0.76381069,2.509341595,1.19010965,2.828521309,3579.282559,2082.899207,1.566054362,14.78644498,3.974473292,9.018714577,69.01984619,38.1497394,3569.52344,2063.735588,1.215206386,2.244800653,1.187795953,3.033327307,5.751972545,3.945120166,3591.918676,2093.198625,4.576003283,14.50766941,4.124704508,9.42137598,67.35254535,34.95554676,3587.800152,2075.843801,2.095529968,5.190702672,2.049261087,4.313584263,22.89545408,13.63523421,3575.002759,2072.893644,0.694975183,11.07753325,4.516791827,9.9068568,50.52803793,28.77017714,3586.685645,2083.93494,3.330935337,14.80609652,3.79264455,11.74188512,70.05531663,38.72577744,3574.428135,2065.799108,1.888224817,3.628079624,0.201102326,1.657306248,3.529659983,3.562097501,3588.54768,2084.623883,2.486928581,14.54125691,0.606172762,7.327684871,60.7523026,34.60112285,3566.399771,2079.06752,3.260328681,17.79182657,4.152881506,11.61846543,77.93401899,43.1260105
3571.373074,2062.940307,0.394861196,2.43749577,0.893788757,2.305661735,2.401824343,3.160025138,3563.583447,2059.204589,0.633724068,1.210895068,0.954327387,2.402296672,1.105004048,2.195831526,3556.803496,2071.039636,3.275119191,11.91516004,6.62128173,24.31522254,70.65778173,53.98936672,3566.558841,2060.774823,0.77405447,2.262375802,0.818845986,2.040122393,1.819567,2.600696355,3560.743512,2058.483569,0.924575999,2.346976835,1.047068059,2.217207643,1.495407492,2.73743704,3585.864022,2086.591555,3.998296407,8.117915624,6.28479883,21.76599131,60.96746783,46.60017596,3571.673648,2064.022942,0.588396133,3.013346253,0.772120516,1.443612735,5.04133348,4.458621409,3586.093106,2090.117049,7.389032807,12.43021786,2.810747478,27.86485955,59.30855554,45.92276553,3592.36549,2078.072882,1.609210013,3.472743508,2.8884768,8.080897554,19.67794267,16.39302415,3581.358023,2081.463354,2.84246664,6.836891533,3.093951244,16.18445453,44.22753374,34.77475615,3586.612617,2083.211834,4.672707712,8.840268864,4.622009608,24.1604703,61.72236043,48.28773293,3574.504291,2065.49084,1.816669896,3.368382967,0.518850498,2.894380635,3.040470069,3.419800293,3595.530426,2087.842972,4.271124315,8.494821784,5.300451856,19.05969785,54.24467691,42.75795789,3567.167777,2077.035716,4.299824435,10.90070928,4.370405428,25.45943952,69.09050167,52.89708905
3570.196832,2063.959633,0.90140636,2.201492779,0.548856949,2.652321694,2.108970171,2.835594922,3562.629533,2058.70969,0.325827515,1.522629708,1.334005059,2.0676409,1.427142062,1.940854362,3569.850489,2116.929684,15.2752306,21.932079,13.11087595,22.35641624,58.63146798,68.26148099,3566.146938,2059.71401,0.73984251,3.051512406,1.008391766,1.975891278,1.2770582,2.52356839,3559.263779,2058.70269,0.926049682,1.602038248,0.971194905,1.779235589,1.198806983,2.695710246,3596.557238,2123.358411,12.88392777,17.20997527,13.20182614,19.70444499,50.01161665,58.85782703,3573.336893,2064.911918,0.88137322,1.974260795,1.147843984,2.936345913,4.119696805,5.497112732,3598.001822,2133.233842,18.00686572,21.71999618,12.8365479,21.86195827,50.10606341,57.47949555,3593.372873,2083.586135,3.37487237,5.3047881,5.464683757,6.593773221,15.59543722,19.27172506,3591.530967,2110.676589,9.771905358,13.67395023,8.447464262,14.53773179,36.65158745,42.99135008,3591.108673,2117.54399,13.24970796,18.47596885,12.02562547,19.86622341,51.15191918,61.00044723,3574.557588,2065.272457,2.106867186,3.535426883,1.021408618,1.87335542,2.633564085,3.356048893,3603.234429,2121.766359,11.76456811,14.4461433,10.51263036,16.35043791,45.11277265,52.68696692,3578.6138,2102.630851,14.58973099,18.46509059,12.00387113,20.26120121,56.58904407,66.99146337
3570.163794,2063.951801,0.3504243,2.051767806,0.469465872,2.341709803,1.70292488,2.720915213,3563.592351,2060.605692,0.583427148,1.815546875,1.327255007,2.562117113,0.925783974,1.817187254,3597.357882,2136.977363,10.23053054,31.62272467,17.07214246,29.98576817,44.47381544,77.11201246,3566.434899,2060.777824,0.973295215,2.162966889,1.526765451,2.302019225,1.008631778,2.258527917,3559.121385,2058.107972,0.37216243,1.077747007,1.114603079,2.624639159,1.284931336,2.319285844,3616.700625,2137.052512,10.31613582,24.33124688,14.96715948,24.63895568,37.86410582,66.48229805,3573.872665,2065.470783,1.208670106,3.220530031,0.911880088,2.094175583,3.295319993,5.748670024,3618.427244,2150.970708,10.5474731,28.91757927,16.1172595,30.88361124,37.19893731,64.19738572,3596.737416,2084.275394,4.219040631,7.675111998,4.882843866,8.497042159,11.82061775,21.95986859,3608.947741,2120.676348,6.73649494,16.73130563,10.35680294,18.57111373,27.95017213,48.66087613,3610.448733,2133.007164,11.36079794,25.0992225,14.85831888,24.84670331,38.68397269,68.54257923,3575.064191,2066.532271,1.130323663,2.452797179,0.887485107,3.479761839,2.107255333,3.56178548,3622.431978,2135.014143,8.189788171,21.27399027,11.41101223,20.2691817,34.28538863,60.01976995,3593.303945,2117.11239,11.34821128,27.94443159,15.6380193,27.6032657,43.4667868,74.77056402
3570.669979,2064.637039,0.736617865,2.491934366,0.987007485,2.248478787,1.832168468,2.684890587,3564.352559,2060.654686,0.605269402,2.357232837,1.011614,2.742906798,0.809923753,1.854053843,3612.484498,2147.969173,10.71651577,21.96876827,4.61920281,23.96253942,37.23105576,79.07664149,3566.010296,2060.857939,1.352496666,2.200843129,1.324078646,1.81738597,1.256683934,1.850235026,3557.674219,2056.012198,0.382393849,0.677601415,0.951722511,2.32767456,0.804299681,2.217977664,3627.023772,2144.692721,8.597837284,17.04685155,8.152131509,20.83860315,31.48603661,68.4862127,3574.4232,2067.092856,1.745453546,3.278035013,1.179863431,2.015759987,2.75022425,5.737248949,3613.077378,2157.544165,9.581262329,21.72139118,7.371945118,23.96729312,31.41681386,65.46192036,3596.331335,2086.216032,0.99836725,6.65921151,3.701881578,6.93203435,8.945030146,23.12247211,3617.153487,2126.229815,5.124530169,11.82970169,5.116672422,14.76016385,22.5057061,49.09697236,3623.694226,2141.476684,8.603751139,19.28702708,6.127289928,21.15401434,32.08431609,69.78628036,3575.538042,2066.9315,1.469576014,2.050031715,1.260489984,2.514929022,2.090793215,3.719716988,3634.791341,2142.599083,6.790050368,14.34983857,5.05293506,17.48064337,28.03424885,61.77460917,3590.632943,2124.56302,7.58615632,22.16524567,4.225197182,23.03107159,35.30912432,76.84275558
3571.589067,2064.496791,1.216760606,2.5132844,0.4712787,2.185932371,2.039494084,2.966386627,3565.017936,2060.661757,0.487281438,1.786484508,0.800022675,2.810872218,1.111175199,1.723620949,3586.770302,2147.665398,10.84838172,20.69951238,8.736985416,18.57898579,43.4208659,75.36557507,3566.151524,2060.794779,1.265991932,2.279052139,0.688247918,2.346983923,1.073915261,1.70378972,3557.612654,2055.922259,0.34585039,1.23482438,1.197204044,2.952817673,1.008674223,2.215353935,3603.547083,2142.419961,7.425625636,17.68677418,3.55355026,16.71666888,38.37567461,65.19350043,3574.00926,2067.094147,2.36927789,2.970055973,1.09560669,2.491392444,2.984642805,5.685638222,3579.653014,2155.424441,8.443603556,21.23180819,9.994902622,21.59673902,35.96559894,62.6767296,3591.084711,2084.056073,0.705050975,7.32765042,1.356613602,4.096548768,12.08631625,22.27158212,3593.551307,2125.704789,6.148316838,10.63465948,1.931422267,11.51356068,26.23293406,46.88938149,3603.484697,2139.719704,12.12610726,16.98892395,5.728041759,14.46865805,37.58606611,66.80961602,3576.11582,2067.049416,0.784097972,3.387876617,1.32945568,3.138427206,1.841139611,3.733352487,3614.909756,2141.824667,7.337272685,13.71473946,4.08422643,12.45078206,32.95654992,57.82303361,3575.099158,2120.95274,9.46702316,20.46758656,8.895364475,17.22163765,42.21326579,72.9927536
3571.566783,2064.237871,1.520270429,2.672396974,0.686903473,1.161755506,1.797481764,3.483936274,3564.816523,2060.123407,0.817006975,3.482340463,1.121408641,2.177546999,0.978782492,1.755261369,3605.533216,2155.287014,23.51577449,33.71488912,14.55694676,32.34912376,51.42712216,68.92703491,3565.797407,2060.375002,0.526066003,1.486274603,0.689024346,1.413957327,1.027197973,1.940316035,3557.742461,2057.360719,1.0172932,2.343282177,1.286361434,2.786778378,0.979897598,2.108059318,3622.420274,2140.393491,17.18370722,29.02647878,10.16587639,26.50801379,44.78195382,59.55816533,3573.052641,2066.211084,1.728244341,3.046408699,0.772892032,2.322773052,3.882255459,5.785718611,3607.851804,2163.984701,26.95826494,34.43735185,15.43824919,27.87079575,38.80311744,55.34176186,3592.228399,2083.307733,4.206151577,8.360825747,3.041650189,9.253607607,16.33352837,20.85007689,3618.21192,2131.156069,13.09857474,18.520906,9.898976493,16.19029364,31.00201819,43.50726175,3618.156349,2150.397177,20.20263867,27.46830753,12.05172586,26.27673113,46.02727931,60.96612621,3576.377543,2066.505186,1.3394615,1.800161425,0.611256908,1.553278455,2.955413496,4.241996466,3622.847631,2137.931438,16.74615628,28.27403439,10.9504071,23.75318628,40.55240737,53.01219763,3581.289243,2140.929544,22.65974486,29.41544136,15.82624954,29.49972104,49.33321587,67.46359121
3571.318938,2063.800334,1.493657192,2.708400109,0.528563957,1.498025969,1.964453537,3.236076899,3564.717684,2060.203786,1.001797137,3.511457478,0.449550127,2.188209376,0.856472581,1.91740888,3604.243737,2155.299276,28.53117961,31.44534854,18.64538498,32.69392429,45.06665361,67.31571667,3564.871789,2060.395456,0.266121857,1.037523188,0.772901892,1.864315235,0.750553659,1.668857438,3558.107018,2057.304387,0.684124568,2.016230485,0.953353645,2.674446057,1.102326171,2.13983283,3620.917324,2140.533239,21.72395995,27.84398553,12.18788663,26.60742709,39.85924277,58.08624126,3574.2919,2066.256848,0.703424538,1.756689965,1.005563809,2.473807854,3.78153438,4.913233948,3602.98264,2163.490237,31.07662349,34.47446222,15.81306804,30.17962396,34.5792915,54.3233469,3590.462439,2083.293331,4.50805423,8.564249766,3.363993651,9.25537996,15.52720113,20.31606885,3615.075668,2131.819533,14.10923288,17.43199956,8.9391761,17.3543635,28.26897476,41.3559259,3610.21878,2148.726169,23.60665189,27.19263018,12.35727002,27.50773735,40.00888268,59.63939597,3577.154245,2066.49054,1.26398264,1.917032314,0.924002331,1.783990917,2.708364225,4.321740308,3623.225008,2138.303072,19.5057528,26.81873702,12.16390905,24.04375804,36.19315454,51.99384411,3588.376329,2142.767219,27.05351478,27.63635903,17.92027776,29.72258932,44.22677553,65.96879283
3570.264205,2063.47488,1.4648092,3.303688659,0.832950039,1.553015483,1.721869786,3.517098024,3565.068045,2059.939616,0.439297656,2.608959355,1.342292788,2.361249566,0.872251176,2.000730767,3585.975284,2154.259012,20.64767345,42.80918398,19.83787491,27.98258233,42.7354325,74.44635625,3565.185725,2061.56037,0.974004747,1.495452332,0.509103322,1.768457488,1.060951164,1.770168874,3559.486345,2058.010076,1.06470859,1.928437987,0.910938098,1.673578378,1.178419254,2.603695901,3608.862128,2137.595983,18.55898101,36.52028738,15.66601734,24.29943139,36.83089196,64.54236712,3574.427172,2066.440815,0.554038154,1.815403961,1.548678067,2.87658869,3.469346759,6.01084054,3574.294965,2155.866987,24.5530968,44.84583745,19.99957964,24.57154194,32.75720783,60.45127794,3589.564308,2083.174868,1.716405535,9.151371763,3.283352249,9.830521034,14.77635866,22.64199352,3600.614613,2126.865682,13.23181611,23.73133721,10.61786849,16.2601944,26.72360102,46.24301314,3590.42157,2145.108894,19.85182901,34.68770598,17.47861423,25.01132844,37.16877438,65.2147741,3577.350446,2066.906755,1.802177247,2.767497511,0.840335643,2.367873066,2.996052202,4.612937052,3613.919482,2137.440963,16.90059927,32.63406946,14.24894305,22.52755138,33.68258494,57.4197328,3582.646785,2147.06273,15.67991087,36.0188665,17.97143195,29.14582487,41.88232015,72.47755752
3571.58999,2065.336914,0.917098008,3.663958804,1.001287605,1.535326315,1.780970229,3.307160944,3563.919467,2059.927966,1.387367397,1.949392794,0.746396386,2.26286487,1.190090793,2.003202228,3553.000107,2102.02734,7.269619163,49.55242498,20.02783234,30.41743029,56.25386265,63.38075649,3564.619442,2061.013956,0.864433067,2.244512217,0.880433526,1.779424413,1.098416573,2.100840106,3558.356278,2057.583075,1.045749206,2.132287285,0.69959949,2.004681979,1.061811675,2.290441247,3572.665333,2101.582293,4.212616602,41.91572237,16.35555492,25.95291247,48.17410559,54.68511486,3572.067779,2064.11625,0.878810774,2.096980471,1.010532202,2.67858625,3.925412092,5.312943842,3528.332466,2090.930815,6.369038234,51.39705255,18.6053755,31.02892563,43.82250915,51.46912916,3583.213516,2075.641724,2.204211244,9.683063318,3.62150673,9.325891581,18.57945705,19.97761296,3552.778506,2091.758602,3.920935372,32.00849474,14.54510745,18.25855797,33.42223956,39.57838096,3554.161183,2090.147838,4.375467562,44.54213609,18.68847213,25.75956381,49.1872677,54.21569292,3575.523133,2066.563689,0.884448398,2.502932641,0.845967466,2.447113939,3.237739997,4.445860545,3582.784796,2100.45134,2.384443041,38.63516905,16.08470895,23.73920157,43.25844329,49.39970443,3560.006285,2098.639391,4.191170577,42.54116755,19.18010405,28.76219359,54.41829601,61.56359492
3572.089589,2065.383878,1.006527257,3.28629463,1.035699477,1.869447045,2.07593512,3.129618596,3564.644596,2060.451452,0.592625459,1.536505926,0.720026264,1.695088233,1.324891793,2.509955212,3532.626606,2075.864951,13.77591999,33.04870299,4.627652198,25.32854351,60.7668289,62.39881545,3564.023129,2060.862529,0.909282946,1.90427788,0.917630644,1.903832813,1.055700769,2.043411125,3558.075943,2057.468753,0.533976915,2.277916164,0.9467477,1.885138939,1.048015234,2.188146412,3552.092797,2079.482904,10.97874655,27.8713005,5.186575526,22.98315872,51.87330661,52.9684998,3571.752181,2064.435988,0.553519026,1.667100523,0.79728021,2.033275598,4.399071068,5.310094866,3498.29763,2059.058802,10.61025996,33.47182417,6.088866854,22.99176057,47.68034415,50.49563986,3580.160813,2072.488676,3.119518087,5.90627127,1.764840913,7.734626096,18.34976562,18.35950857,3520.30729,2065.574488,7.662236362,19.93784061,6.040244269,15.36741792,36.63123293,38.58493199,3536.438194,2067.390398,10.41373783,27.09902894,6.583818975,26.0848946,52.51736729,52.61057771,3575.057128,2066.171259,0.731766126,2.428325164,1.602751458,2.800154321,3.08851561,3.954159475,3561.940636,2083.015347,9.65436541,23.2268528,3.364458425,20.84579555,46.32010339,48.01728683,3530.390817,2085.915459,14.85093491,30.63412856,6.026614757,25.00834707,58.6228448,60.33059372
3571.504676,2065.278114,1.434834444,3.369112182,0.617050082,1.355344521,1.923880893,3.455681582,3565.336402,2060.997206,0.83751946,2.484129142,0.609868161,1.196889599,1.306356775,2.625338705,3533.788187,2071.333383,18.69236683,42.13588642,8.026635305,28.64500209,53.63986842,70.74008528,3564.183297,2060.121431,1.686094763,2.14656797,0.840878785,1.559871659,1.075164249,1.962496254,3556.184711,2057.211192,1.22553656,2.108266882,0.488549104,1.880598242,0.842963961,2.189578274,3551.577377,2076.058428,15.6940224,33.95044808,5.063137273,25.28231713,45.12240009,60.02180476,3571.415316,2064.354046,0.467585538,1.949579728,0.826658759,3.453277844,3.971198021,6.023566478,3497.60423,2055.331583,13.65842089,40.18618751,5.83440318,23.65851672,41.86100639,55.70048561,3581.232676,2072.526812,4.139465397,9.474734825,2.164735062,7.698125238,15.28115239,20.75810982,3514.01907,2061.157619,10.55381182,24.49449326,4.982653982,17.41800116,32.34835473,42.87883384,3543.333072,2065.940526,15.01342074,34.94200089,5.279683346,26.99720486,45.70434118,60.02976294,3575.044862,2066.394119,1.574060136,2.98883399,0.810457741,2.5128022,2.662390261,4.63611593,3562.083764,2080.810141,12.61935398,30.64731077,4.143451163,23.69267791,41.18061961,54.17173051,3511.228135,2081.954311,15.0698239,42.02701926,7.833063489,28.78433476,50.71498813,67.82664049
3572.718937,2065.296714,1.437489538,3.013942813,0.42303909,1.074521582,2.261644537,3.584567231,3565.162495,2060.759186,0.825155668,2.750194036,0.485364876,1.028678751,1.365024289,2.61572067,3513.351747,2060.977997,9.127445083,16.14379917,4.211270371,18.0403397,69.76374856,55.41320543,3564.129516,2059.780969,1.36636393,1.893914014,0.610774282,2.426364748,0.934081941,2.271016407,3555.887704,2056.58149,0.926367837,2.836870937,1.044115143,1.645388329,1.10015138,2.003293292,3539.989096,2063.938008,6.171533662,13.47790508,4.676923502,17.24760355,58.0151118,46.7008711,3570.556601,2064.667176,0.596113181,2.545285598,1.764588425,3.030238807,4.250347468,5.005483377,3489.976468,2032.937761,5.328833009,12.99513774,0.454732212,15.78012922,54.48965019,43.21196586,3578.696809,2073.178952,2.066550517,4.935400113,1.821791633,5.274664561,18.65572965,16.45289848,3507.943195,2038.143698,1.288448809,10.43706139,4.393414674,12.00722286,40.92851765,33.19080455,3535.072693,2059.272938,5.921854597,15.16848812,4.313073674,19.36101947,59.07075733,47.22148226,3574.970368,2065.953908,1.482673657,2.761167502,0.980470305,1.800716507,3.336869944,4.063698441,3550.824809,2065.893195,5.716245276,10.93239852,4.919315223,13.97531116,52.75385627,42.62804854,3497.036053,2066.382187,8.377170266,16.96541325,5.524736457,16.35471869,66.30069539,52.94737736
