,AF3 delta std,AF3 delta m,AF3 theta std,AF3 theta m,AF3 alpha std,AF3 alpha m,AF3 beta std,AF3 beta m,F7 delta std,F7 delta m,F7 theta std,F7 theta m,F7 alpha std,F7 alpha m,F7 beta std,F7 beta m,F3 delta std,F3 delta m,F3 theta std,F3 theta m,F3 alpha std,F3 alpha m,F3 beta std,F3 beta m,FC5 delta std,FC5 delta m,FC5 theta std,FC5 theta m,FC5 alpha std,FC5 alpha m,FC5 beta std,FC5 beta m,T7 delta std,T7 delta m,T7 theta std,T7 theta m,T7 alpha std,T7 alpha m,T7 beta std,T7 beta m,P7 delta std,P7 delta m,P7 theta std,P7 theta m,P7 alpha std,P7 alpha m,P7 beta std,P7 beta m,O1 delta std,O1 delta m,O1 theta std,O1 theta m,O1 alpha std,O1 alpha m,O1 beta std,O1 beta m,O2 delta std,O2 delta m,O2 theta std,O2 theta m,O2 alpha std,O2 alpha m,O2 beta std,O2 beta m,P8 delta std,P8 delta m,P8 theta std,P8 theta m,P8 alpha std,P8 alpha m,P8 beta std,P8 beta m,T8 delta std,T8 delta m,T8 theta std,T8 theta m,T8 alpha std,T8 alpha m,T8 beta std,T8 beta m,FC6 delta std,FC6 delta m,FC6 theta std,FC6 theta m,FC6 alpha std,FC6 alpha m,FC6 beta std,FC6 beta m,F4 delta std,F4 delta m,F4 theta std,F4 theta m,F4 alpha std,F4 alpha m,F4 beta std,F4 beta m,F8 delta std,F8 delta_m,F8 theta std,F8 theta m,F8 alpha std,F8 alpha m,F8 beta std,F8 beta m,AF4 delta std,AF4 delta m,AF4 theta std,AF4 theta m,AF4 alpha std,AF4 alpha m,AF4 beta std,AF4 beta m,class
0,1.506659972785738,0.6907679776670418,0.009983587712159823,0.017139051992864477,0.009348677559543214,0.05678202005912638,0.011216415765841274,0.025429448121407707,0.32081294466866533,0.07609882487004453,0.002172483738492094,0.009321060559297425,0.002990451876869603,0.006675398382633986,0.012713716384421174,0.005464331522876992,11.171894765769329,22.39054184367262,0.1487484953448718,1.3033100618158862,0.011038183404989367,0.2030682011568484,0.0067479354628933105,0.0437314215317736,5.864260121479703,2.0137907575571163,0.0014844476357306596,0.010610801416914518,0.0008611946932222817,0.004427706584400585,0.03789843627070116,0.017814984216263218,9.229280683779999,2.849662861742583,0.001196072437098541,0.002520289465351051,0.0024917382248178183,0.011386942986659382,0.04001731122025989,0.01514974490648265,0.37205134558190595,0.14095755245271782,0.0010807462791289383,0.0012135766252253392,0.0013658376153705208,0.0059507174381429806,0.0005572915016218563,0.0031389166743870903,5.800440631799003,2.3326493665327646,0.016953775486727503,0.06508365860418305,0.01194207476858676,0.036838660252199375,0.004688393415450724,0.028623002843205764,2.551132303161776,2.8865631328972126,0.10657197769050308,0.6403239268321068,0.09254891312013767,0.43895492774040895,0.12651137674558013,0.5024921152738114,17.559598049930905,5.622627533480151,0.0025875278525136413,0.0044721124434565695,0.0008756103313801634,0.005768238536577459,0.0041082712046687985,0.007453068490723726,1.9512262771020543,1.3056628348467372,0.010952094124365522,0.036628350603769524,0.007397963360672406,0.031844434954633793,0.012345757892938194,0.030646082408088787,0.8547175303804472,0.319107859040157,0.001610379050211366,0.0032283448155799132,0.00019119067098538587,0.006256637970526721,0.013293775353224983,0.004649411779076583,7.298127879184928,2.794772903270857,0.017032234010313417,0.08579662424124264,0.003549058338852612,0.04222275878017575,0.00865838000957422,0.025533126686730027,2.118252987690075,0.8362248643325735,0.008719049059252323,0.02811677743433745,0.005065351765829115,0.021197972160038308,0.021262620850125955,0.025147539845365028,1.5579551769636766,0.7160149517888489,0.010305915083225089,0.01251643195842949,0.0008847249219069678,0.0035025992402566777,0.023324130920580027,0.010645181007067064,0
1,5.447743800788802,2.2187118204210963,0.03784456626750756,0.04942735449420311,0.024880356310813423,0.14569736285115342,0.05292886727496549,0.0794857794489666,1.997129188863391,0.5314759117148716,0.01046917422662398,0.030784364172709012,0.01807678485885213,0.03843083720449458,0.04614994456292815,0.028506882417633796,82.53759085804847,64.5577975129711,0.8302108357399006,4.326819877852529,0.054528620577319324,0.6668973695054796,0.06289390537930581,0.22531154104527082,20.18281251241814,6.736666292545827,0.00800666508152353,0.05810647473952476,0.008715995372459337,0.046225041596297846,0.13328535957910517,0.0826273177161058,28.73841288878768,9.269107595176882,0.016291468744399098,0.09477470723784139,0.025546253334127012,0.11051099851877332,0.14215361031936372,0.10992102825407422,1.2282235965804364,0.712016590208937,0.006634897977245262,0.03293107758355666,0.00712589875937095,0.019412374945365404,0.009554816353759394,0.030656624921088962,16.642520751369336,7.643891409421414,0.07146045296578575,0.2977647406506354,0.05794189471829037,0.23772706757183013,0.04364281412904166,0.19568227957631615,8.26175057157522,8.160036773221522,0.35944557993591103,2.230161692965589,0.3737766990690236,1.7465473349534626,0.4031850942772021,1.5210904857282745,78.06960131879013,25.51893326269671,0.017159979077518397,0.12009201474270527,0.026851751679677707,0.12389603816090411,0.03914328463458155,0.12423282136287683,9.396286731292298,5.6157849108228355,0.05483890410484462,0.24242665197360716,0.04948662842935944,0.22255800811665963,0.06460395996068458,0.2066596696054153,3.419874459315871,1.230066831620318,0.010120617175684755,0.02329232111796162,0.0032836442573598835,0.01638851885219722,0.08188290259529094,0.029263414169991873,19.184105496258603,9.862975407514886,0.08188776516855241,0.7035019798355492,0.052069231978374486,0.45236242781740205,0.05305362292096949,0.17405594348656464,8.047946490241879,2.876670524385412,0.031101284146696218,0.12163102132825276,0.03903153607223439,0.12549508085800065,0.09085134185916062,0.07487459249449702,3.7223063355241384,1.7066213755049107,0.03145248787824342,0.04230068085351382,0.005150844673856479,0.02941760530008917,0.08531371072851436,0.033885415345928316,0
2,1.3619610295107967,0.5413760082844757,0.029827357907773425,0.0443486566106521,0.009165921573988668,0.042704437936417254,0.01393171416420593,0.015430429538794845,0.629715097719326,0.16247074442278406,0.012205128568674761,0.04165902035164512,0.0059051012735410685,0.0370132077916233,0.016966898536726557,0.006887882365447986,136.1686803531042,21.663456356526186,0.6423871867491161,3.551456351692977,0.038817242870392135,0.6189478759688875,0.05859539318963713,0.3109493381444648,7.700004973003406,3.0024812622340877,0.013147955750979245,0.07705480244032133,0.01109643772776256,0.04406931671960806,0.03952756863547808,0.04352123684185036,7.3901698507476645,2.1826911404677207,0.01330611155878889,0.06901789384499245,0.012113444685536828,0.05958625752145539,0.04344044710164036,0.057617152941830785,0.8464167870533043,0.715166089282392,0.0060774268153565925,0.0433552006807977,0.00647403131751097,0.04392481667800777,0.008109452978124163,0.02681980955323145,3.186812662055141,1.235486369912248,0.03461395181787427,0.10426269986839677,0.0341621071824225,0.15499206162478738,0.019002813996937873,0.09218856610565102,2.2050609518627104,1.9381058452092625,0.07848327265821516,0.552438862871465,0.09832599006838748,0.4724498835034308,0.08964321999958065,0.3574415051362558,23.888270525099667,7.3211129298860635,0.012987917062281718,0.07371105638920346,0.01310797320318896,0.08136760187369463,0.011879572252808397,0.05739761024768684,11.210976553060343,5.693852862332684,0.02482543168426386,0.147920479853107,0.03597284206117457,0.15047062920867238,0.04283316928843697,0.123874767292688,0.9418685672659978,0.30133167272487277,0.01950845215124687,0.00899748367218655,0.0041288176557991345,0.011158940444738969,0.03312320233173741,0.010446476150975223,7.211676188555077,3.196736494101257,0.09695638689618091,0.7593680511555362,0.04673246199310662,0.2869396226041709,0.025224246065395695,0.07959853622424323,2.080164199704377,0.6655135490004314,0.01740883612553364,0.05008574858392179,0.011502808801448633,0.03270452722379424,0.02716741186310326,0.02275138148418232,1.0240499286781566,0.5359923905717822,0.026738786915960395,0.04456160209964754,0.006126386673849286,0.027118105843495666,0.027992799343922768,0.007796615137067896,0
3,0.6973065239770017,0.4155998078546419,0.014095557659689199,0.02224621641523834,0.010100729518052323,0.026617487417907714,0.0165292692808309,0.006939755376815855,0.2949692374673171,0.06294042790410413,0.009469058571638505,0.02488168891153404,0.0024651894461196777,0.025682359767377805,0.01771697562875175,0.011681863435774481,158.78273153671964,59.61495057278546,1.0409730518660025,4.505985898550567,0.048725366997642246,1.1288457924805757,0.06079813726052125,0.42116790016950273,2.4712593466208324,1.2422613098496675,0.016486097029643775,0.05256299052865954,0.010950596262875414,0.02465680905161155,0.0180480439664612,0.013976749525661874,2.971408922240027,1.0491982655661911,0.011143297455572994,0.03704908066215798,0.006964731380992103,0.030378809306991245,0.026178369832561915,0.029080447860097444,0.34334735902050273,0.5180263196313923,0.013186941943765922,0.04931339510392261,0.009264021431411789,0.053115352135747744,0.005229905526276589,0.006510895612177835,3.243198005252594,1.0842974658793665,0.010386698910824313,0.05037659795041386,0.011928530555781981,0.04691678104649067,0.011685312590499599,0.03757583268918078,0.7584256654590097,0.920632741862582,0.03389197693277813,0.2899840257453757,0.04224334824543289,0.23760645000545935,0.04558559151309797,0.1782851458123885,10.69884504933209,3.436832935546646,0.015716693311937986,0.07683544181779761,0.004813960575766116,0.043057932063067135,0.007400198423763569,0.025923573710878296,9.10187505077896,4.946661028159013,0.04453398325663909,0.2414564618488153,0.03864662680176404,0.11413651204122684,0.02339383648635221,0.102273808317721,0.16454965365197272,0.06804969416941302,0.010381273264019766,0.016150536418571507,0.006113310777514251,0.015730960178139776,0.010171607333865641,0.0061274773563086355,15.16074288811606,2.0598541604840337,0.09171491701087763,0.604357630236041,0.043245841276628484,0.19948552888781104,0.011778416511989511,0.03974376549565332,1.3208423128839102,0.5020338354859954,0.014371357188724522,0.01941868661072206,0.007188223780807176,0.019332041824745096,0.0199362822859726,0.021009940046915625,0.9969726110624343,0.3837981335818146,0.021377104207345298,0.03097122352730018,0.0054562246561831425,0.01668697422218519,0.01986872221076193,0.0057433350620723425,0
4,0.19318172608346595,0.1066121814750773,0.016947093914637456,0.01671586323352556,0.008355895184344866,0.02232898325482417,0.015993225825042038,0.006248713418648847,0.32310099069049986,0.03725536686349524,0.006898357388481005,0.02517425142748916,0.00841841493626601,0.014119293108952257,0.017561796605665075,0.009295277124733542,56.44238738555912,52.030138646832995,0.5371368927139193,1.676425101988996,0.07242118747118338,0.5417316410663057,0.010027174644590263,0.07279703126326457,1.7102647250863894,0.888034912424227,0.00792072108766166,0.03610257349482674,0.013129243842197687,0.06531179702036276,0.009111727495290637,0.009755946549959595,1.4330399567738257,0.5737972388569453,0.006746060237286779,0.0164579721268819,0.0051302782975904794,0.03677365485020088,0.010357853305407224,0.010386445443900568,0.4504185430636147,0.35486763702804264,0.015044445921693038,0.03562756683723604,0.0075305797112785525,0.024417145624455173,0.005859112690076993,0.01293899806488192,0.8480820522678375,0.3500573611749163,0.01539482612489975,0.08981447651398662,0.01880564621313198,0.05627304551235976,0.010664313630540575,0.034187390828875404,0.3476193975958168,0.46834833703301326,0.01986217046924652,0.13161717613666182,0.024605308905192035,0.15474925582301838,0.026699600250807826,0.07095119244045155,4.366023857245117,1.1199521115512114,0.011083096757313067,0.050521568654928406,0.006575287675280649,0.013131914254720068,0.006630686120164621,0.014506280258862997,5.882441472195382,4.280860239638068,0.022689895706929558,0.22184551756180246,0.015308506386057756,0.11175574619129029,0.008805025514467664,0.03593266430768404,0.3085231452405993,0.18599490153313722,0.011872592623465324,0.03528927093899408,0.004053229541984384,0.018796408212710915,0.012270659947411939,0.010872107994730477,10.622190481304886,1.135667245945702,0.06812583564604523,0.4502735134527784,0.06399563077999094,0.25078296639316966,0.02114084400487425,0.07521399389391534,0.7907670682908279,0.3047967379279888,0.007865112424587083,0.013176373349167185,0.00982350270540002,0.022509939255978693,0.02607840723719915,0.012492282115365926,0.44040325135448627,0.15501322718178254,0.008089125004612558,0.024062023969134566,0.006387560062157596,0.018648383897443967,0.011387598949681985,0.005579151363386441,0
5,0.5343754347741428,0.14827296444053406,0.023539470708773127,0.022870526475808645,0.006461008721278976,0.021051422862319383,0.00900618634955337,0.006814063914815438,0.32144627103515455,0.060717555329234264,0.013780347480415775,0.046513233129406,0.011370095612992577,0.01975242645905247,0.005987043632904247,0.0034920222593673826,121.75305885294961,52.3286614855054,0.7557229946271277,6.421494948467655,0.08452226085004548,1.410039945697214,0.02455026643320592,0.21100767650792215,0.992152197601588,0.5701124399499174,0.007924604770151732,0.028957145511172292,0.008388182614533285,0.06265787112436849,0.006160414092151714,0.012417472359959802,1.0865392499146174,0.37818863410748343,0.004294538690475659,0.022334128775002526,0.005263142440758133,0.03612823584294261,0.0053801147775182495,0.009784638996532315,0.7090125541651214,0.7259558531695577,0.013786079273233255,0.02672276609410126,0.013682418916751973,0.09162167035536273,0.003879798324589521,0.013662751865898638,0.5434897841869832,0.18897291209558556,0.012490086290387553,0.06751016378459589,0.014672551053911733,0.06878124270798623,0.005697605149279764,0.018134013965496954,0.412913412111126,0.2281691699302453,0.01894351927650876,0.12640385355346842,0.009965684007047906,0.1165889267728384,0.021155890410221933,0.059176880314382764,2.756489539668354,0.8187105648044217,0.015839326566870267,0.04143567448668622,0.0093363071717267,0.015820712816548826,0.006392254609655042,0.014976190931583755,3.1352087903449832,2.4471845128968255,0.01830178431021315,0.1326923947066818,0.01744166103309708,0.09722320339175662,0.01715651720518364,0.06628688034990117,0.3267424325341443,0.22482263362864643,0.009615715483247123,0.04514098714047624,0.0028327532188646906,0.0291073947148358,0.013102762251961206,0.007962031919875585,5.542129075457186,0.7435668734595714,0.062113460961022215,0.3436573532799156,0.03282755539038454,0.15067503675707505,0.017054123358989513,0.06156129269589362,1.142398835660567,0.4855918531239726,0.012449008547243153,0.044495549640142025,0.007638200868407833,0.015722221377968842,0.027417372937534597,0.010502645160636133,0.14576387338206823,0.06409517785308426,0.009278715309029942,0.037997588717620226,0.007716469898279247,0.04025452614966451,0.01077800386837934,0.005531682875720741,0
6,0.4996774220884758,0.16432781359795154,0.021393314454878746,0.026877125072635653,0.009999187823056428,0.02966173807630117,0.007363107635817334,0.006022288057113626,0.240894521988674,0.0763779444454959,0.009881458390047776,0.023675813252881414,0.009109716517397075,0.024521725075763088,0.00744428602294002,0.00934433668416044,236.880689467254,66.86426795355716,0.8078586461486088,6.191446798030473,0.056208657870013494,1.145450707184252,0.027046374995003314,0.21533154389355538,1.2581509632307637,0.6039880209547556,0.008269085778323047,0.030607954320775052,0.005856982814081768,0.02692638564151741,0.008052692741676316,0.014532285967960091,1.000237167993781,0.2768296124299699,0.01039885640670335,0.02294929037011037,0.008231848279006576,0.03618226152137622,0.005809433671186845,0.010716755985486484,0.6760900079201285,0.2628431849384723,0.0077589882871561475,0.017258223034734177,0.01374571509894759,0.08288337119810536,0.004472598885676902,0.008102214237631132,1.0117720943398891,0.29235929246467796,0.010709019448334947,0.04794639693832606,0.009261482283810992,0.02406402396080705,0.009523679105204212,0.027670181592133164,0.27315783859271164,0.3487926283599543,0.023887982542947907,0.1608190794838749,0.020956420935618215,0.06907813714561191,0.01391663912367795,0.045136495897413476,2.377643400207088,0.5377092369472654,0.014277998552823695,0.03856046251232694,0.008260464285975213,0.034602706152268486,0.00809852234496007,0.028043995870889016,2.4903664964837415,2.3587318027210418,0.038931080227904806,0.1404835881091022,0.013383622886408243,0.056042685603474925,0.010411439373766358,0.03586727649701074,0.28196872837662085,0.09616364061514199,0.008098241459999227,0.03168777692275985,0.007762543499760129,0.033147138691362064,0.010412981743459861,0.005277068293127861,4.293669207645836,0.7295287046003504,0.1087171716886451,0.43226515627656154,0.010246270411483927,0.06900497480710127,0.009466315207017148,0.03968673066558776,2.00956171216475,0.6852476680540763,0.01572070106151629,0.050499427053710126,0.006720613622786791,0.01948150042132088,0.015492301902476191,0.006832224527415678,0.15767296545811185,0.04999755086843302,0.024327204658037855,0.03210668926554854,0.00935472260313227,0.02723731146692265,0.012588599409531796,0.004418927243622862,0
7,0.22299102745725144,0.12495398982709433,0.02176708867936533,0.033090652009030636,0.007243648774612654,0.023129175924875567,0.008691773480081079,0.013986781617854742,0.1675712796651143,0.06222268807083984,0.0070871111930060305,0.01323911356333043,0.014152554260526591,0.03331434127988558,0.0159662950091787,0.011194540407789342,91.32726557522403,26.580849408268765,0.85889350511396,3.638302235250965,0.05297650745229456,0.6005361982743503,0.011118756428640254,0.07414321264973815,0.6590994124093831,0.32345457370688785,0.006171971740879416,0.04168601262689103,0.003283799975776744,0.032101682630899804,0.006199267114840052,0.010926122715468107,0.5274652183947192,0.24096748126417186,0.011581127055736605,0.020018945679744344,0.009731251121206647,0.04821289228515425,0.007800922857416036,0.0153851979164381,0.7917558060209603,0.3416526931655621,0.007171501718284239,0.0447279900061858,0.014254650299063976,0.04205385669915429,0.003163079983587743,0.011086320600226747,0.6804518171863473,0.26914338550936107,0.010296754967051252,0.0379308869377181,0.012056971884416854,0.01601668218647358,0.010830055429272166,0.023258371352580808,0.4080200278432666,0.13340604852843643,0.008689015618479004,0.03312699046378727,0.03636793532997911,0.08675231641215143,0.004247296300496108,0.03897138280800714,2.109125235667372,0.5966371670795235,0.011155851943166014,0.04910040268443664,0.006917750918192272,0.028929367848269882,0.007272182754417046,0.02237481266902439,3.905527754784259,2.4187954677884567,0.024147198918686386,0.11048928229014889,0.021098981606970792,0.07170107717507894,0.01260415267925231,0.061614521426898584,0.16815949272129807,0.03715643311895216,0.002515918153831239,0.021854435415390883,0.00923602272240457,0.030657964504558082,0.009662857843082089,0.006773182714454568,2.720670318454426,0.7467081393596783,0.08915524147666111,0.4270590899807012,0.01921443603430133,0.13390943523188875,0.004744156860289439,0.01984648814782476,1.653034834118509,0.40751373454381473,0.020638996933468177,0.0505748948009356,0.00999051733922761,0.04747129604590614,0.01917451613101,0.009125299289058983,0.09214529697469998,0.055466739255335455,0.02403986611390983,0.009414305233593904,0.007811334943459022,0.02209306342601457,0.004443922595153187,0.005711799864372824,0
8,0.17966423072966067,0.07378905371326398,0.014107110503281539,0.034787417155948984,0.014080333270506317,0.03343985294369951,0.008791582362287649,0.010265140540264608,0.15031371412054087,0.046963546005209855,0.006582466777251474,0.012678023616368536,0.02067928360198734,0.03138705869677063,0.012000212132586561,0.006163323880761024,152.2291712784726,72.25779452885699,0.6069004818179704,4.296460817619102,0.033794358702538385,0.9121243428407592,0.0319840408716489,0.2551829303773003,1.4909010736143162,0.9541404555170182,0.006585746959309371,0.014957528153676666,0.0030290803834318856,0.01706057575768179,0.008135921714768518,0.007665456344894519,0.36539041588063226,0.22983284510430227,0.007672660784727843,0.019301598258028872,0.006668079373011875,0.03228767014696709,0.004353240133016756,0.009293241074452232,0.5233224123661363,0.36109046245828846,0.020327018722960416,0.08684225496944614,0.01824287169370053,0.03499776233129264,0.003920565868377957,0.010744114080722664,0.45217832383403495,0.18976910115567017,0.01363571353923334,0.025990355463488952,0.018876039931967403,0.03267600189924442,0.0034505166742972108,0.012187512087356044,0.19605831610691812,0.11631129885422326,0.01867060969270183,0.07948370290757514,0.020412891042975917,0.07676831810489378,0.004593642508406297,0.023689516154299244,1.219337586334071,0.5913871276389595,0.01291440713175007,0.04501285408276496,0.005432518256335463,0.01659515948759081,0.005673771893418168,0.010614385133978018,5.191472619145478,2.6099531178423114,0.019393159871300445,0.1236126488870979,0.015095937831708588,0.06660088444301744,0.011715352243965025,0.050085759293597355,0.125695288230694,0.04432332453995765,0.008181374901409183,0.025031439774187675,0.009657689658226285,0.02962409901958261,0.004614588979573622,0.009208932030828445,3.545611144261843,0.7154391214721022,0.05252302625699332,0.291751012756296,0.01682944710269688,0.10208772128130454,0.004444000316672549,0.01704248692214135,1.0123814050374553,0.27958156293917874,0.013293603858449523,0.03200685156591139,0.007177370779064361,0.03402250234342708,0.020846534393115037,0.0058607664971231065,0.1361348559528932,0.07461133287436376,0.014603900633632356,0.013096898379441056,0.0030135816255867343,0.013912542036432036,0.006701015731482008,0.005431806606720688,0
9,0.13828812167010682,0.036744412891778135,0.02185584459325107,0.04845269813048509,0.011901115144848942,0.0195066192268735,0.01254023231317338,0.00830540324285136,0.09129615305184896,0.02346190681750072,0.007214061191163672,0.01802835271028121,0.013841818456699462,0.010135213953865308,0.004433574290864075,0.0053762186687543664,211.8626139672535,79.98000891771541,0.5744551062824138,3.3159214747829586,0.04883885138866136,0.6433515148989585,0.01787198758546309,0.16381940174148527,1.1318575938323823,0.8624756565550457,0.00487006580487653,0.020392252774196925,0.004071102773928633,0.02092691091684838,0.007323358719143926,0.023606818172176483,0.34143496767590037,0.16396952372666326,0.004270840381821062,0.018852712159754707,0.002888266882307811,0.022899619577288376,0.0022938493906909468,0.006058552524929338,0.36382619411089606,0.16890642415471957,0.025181778141616262,0.05576746119483516,0.023550905955833815,0.05517249712265693,0.0032399270095597715,0.0028900194584433637,0.4463515951751591,0.05891742932395868,0.025952057435463763,0.024554403088473606,0.024269120097778513,0.04964896046224714,0.006740280313907466,0.02477894449154965,0.17362850614584466,0.09256204726009933,0.02149227917836036,0.11958606488559086,0.02752818218220028,0.06172948836291454,0.005883700709825471,0.021187906917274926,1.4160756780013068,0.3330838383867909,0.011950282950474391,0.029606607043662483,0.004612736413289528,0.013659373710380342,0.003498774711388455,0.010922357156266271,5.9757624943078165,3.3501203380407234,0.02432091166221172,0.13869883664162638,0.00854431245085187,0.07890081388391874,0.019091709146259322,0.06454043397900584,0.3766300163160429,0.09849148327162889,0.016574088854194022,0.04947008731208493,0.0028934200503298855,0.02177789718626709,0.011898272242140255,0.008746018897586246,6.122432979328153,0.8207761140974829,0.04565854952523194,0.3829835263043528,0.010506148393398447,0.10794273985540198,0.004664730078462884,0.019151308619982692,0.9270648764545787,0.31040844445143984,0.008517285105907216,0.015913435949808347,0.0025197509231134926,0.01445503964179685,0.011127727329403108,0.004849335679017793,0.2086927231782206,0.06654936127572891,0.014712093524778348,0.03030999827146924,0.0021292415681751476,0.0300016828566939,0.015294039092932981,0.005880718972949635,0
