AF3 delta std,AF3 delta m,AF3 theta std,AF3 theta m,AF3 alpha std,AF3 alpha m,AF3 beta std,AF3 beta m,F7 delta std,F7 delta m,F7 theta std,F7 theta m,F7 alpha std,F7 alpha m,F7 beta std,F7 beta m,F3 delta std,F3 delta m,F3 theta std,F3 theta m,F3 alpha std,F3 alpha m,F3 beta std,F3 beta m,FC5 delta std,FC5 delta m,FC5 theta std,FC5 theta m,FC5 alpha std,FC5 alpha m,FC5 beta std,FC5 beta m,T7 delta std,T7 delta m,T7 theta std,T7 theta m,T7 alpha std,T7 alpha m,T7 beta std,T7 beta m,P7 delta std,P7 delta m,P7 theta std,P7 theta m,P7 alpha std,P7 alpha m,P7 beta std,P7 beta m,O1 delta std,O1 delta m,O1 theta std,O1 theta m,O1 alpha std,O1 alpha m,O1 beta std,O1 beta m,O2 delta std,O2 delta m,O2 theta std,O2 theta m,O2 alpha std,O2 alpha m,O2 beta std,O2 beta m,P8 delta std,P8 delta m,P8 theta std,P8 theta m,P8 alpha std,P8 alpha m,P8 beta std,P8 beta m,T8 delta std,T8 delta m,T8 theta std,T8 theta m,T8 alpha std,T8 alpha m,T8 beta std,T8 beta m,FC6 delta std,FC6 delta m,FC6 theta std,FC6 theta m,FC6 alpha std,FC6 alpha m,FC6 beta std,FC6 beta m,F4 delta std,F4 delta m,F4 theta std,F4 theta m,F4 alpha std,F4 alpha m,F4 beta std,F4 beta m,F8 delta std,F8 delta_m,F8 theta std,F8 theta m,F8 alpha std,F8 alpha m,F8 beta std,F8 beta m,AF4 delta std,AF4 delta m,AF4 theta std,AF4 theta m,AF4 alpha std,AF4 alpha m,AF4 beta std,AF4 beta m
3570.24885944588,2063.72329085216,1.96384046987285,2.6912783460477,0.868770236936766,1.42859730224955,3.51979027952072,3.12503611511831,3565.73980453687,2060.07647863824,1.72887191712378,2.4256511122132,0.822776617098475,2.85732355071019,1.21476694626902,2.75105559464837,3591.80982628788,2091.48149819804,6.51057922917166,18.1780873493674,4.61604254485579,25.3848618004168,74.7477767437865,46.6671681577238,3567.04875454946,2061.58466741662,1.57420849387509,2.3952301198872,1.51783463089714,2.33508880764707,1.66020449001049,2.7956176288871,3560.20441722229,2058.61067039888,1.19519357163773,2.12127754927182,0.616731616631028,1.85161295928164,1.20353978993131,2.09558468697934,3565.55571283504,2075.23994869479,7.13740270815675,19.7598003541592,4.87487589945862,26.4983122405949,71.8721125780253,46.5415769645551,3570.25023455833,2063.53440783391,0.261349969090532,0.904616028494526,1.53308594175226,2.99610500875362,5.36162599075573,3.82994982739283,3550.29089558767,2079.5968130948,7.64004563427984,20.3444541443061,5.15713629025225,43.2324040780818,85.2172704493712,53.6122448962918,3577.39406968911,2071.11073549327,3.79828672127365,9.08287783674704,1.73785163318441,7.38872506998008,22.1622940393484,15.0030222558553,3562.38132816673,2066.17692343507,2.89037734868956,16.8027130931726,4.77367790030562,19.3909118908211,57.5043404085443,37.726524223813,3581.07943448987,2083.53197563078,4.41637491991535,20.0822038120479,10.2990184204076,28.9659792105067,72.9507169311916,46.4848701885652,3574.05308556078,2064.9314712945,0.898478969824062,3.21623920850847,1.04614321641156,2.5916068077518,4.04696734907123,3.3758130323118,3580.44231292626,2082.31227778968,4.31661723468816,20.0391576564772,10.0480354879614,24.3852687032361,67.0618358836102,42.5792051263801,3565.38566771919,2081.83211415086,6.79786601742192,17.3473351735586,6.65171589995588,26.3911038222758,73.265191721315,46.2049357102822
3570.25360559895,2063.12037575467,0.979573120355759,3.02594152638719,0.900233725611704,2.04668719130829,3.17926994093445,3.44012400423763,3566.1956043606,2060.16912885483,0.243614336253521,1.41275609606449,1.41013257634278,3.334110070287,1.53370041103125,2.26477985596395,3602.72407881053,2142.28353707624,13.3799299532855,21.8487492923138,6.94362906575689,51.3590185669549,64.9402667421289,56.2240309113033,3568.29027109097,2061.8433880663,0.894594525952225,2.07660163124512,1.01711200390095,2.34213089327536,1.55256224396841,2.60363207315797,3560.6700272529,2058.99376030076,1.12163277455824,1.5513813612014,0.987487393189867,1.44797202269624,1.08551743845996,2.38591511496032,3576.34445843889,2123.48355112088,10.7805216854109,23.5089012505521,7.96998112333332,47.9705395239344,63.0112734613839,54.7497807123392,3569.89565311542,2063.25661353976,0.526855460907441,1.21901703697906,2.04131422332388,3.5669576902841,4.86849148355902,4.92942843820428,3568.79630327684,2150.31538146574,17.0316524268556,32.2450171653512,11.4364124986099,71.9542116516729,74.0291562540713,63.5749409380056,3583.03700246258,2077.83024877854,3.80866217921507,6.89994988955224,4.49145158035377,10.1921642366345,20.5238709132132,18.6077297619822,3572.10127051743,2106.93929732545,7.95394708560318,16.3361976747749,6.32915029118489,37.2766937528937,50.1943001481269,43.8154977814434,3592.46452860409,2132.94056019391,13.4176818925946,23.836697135238,10.1028291453644,50.8885411545599,63.6596409898856,55.2362429893061,3574.13450774476,2066.04079079848,1.6149080643191,3.16576476026018,1.17106358680156,2.08913940199875,3.44854104455202,3.86112499993779,3591.00337748583,2127.57620662386,10.028208414093,21.7920116727498,11.666686226067,43.4630447824331,58.1139213752106,51.3572891411855,3574.93263098406,2122.5761487938,12.832747330881,21.9403198185894,9.27960812338206,48.6823324534404,63.5014359353582,56.1111048945235
3570.34170204293,2062.90228458936,0.596723352098576,2.79224098178281,1.06576505599281,2.41700670897955,2.35630589795319,3.03488640626623,3566.11589596177,2060.66512498188,0.394158676607645,1.57123845364834,1.0602101214613,2.83815727193132,1.49785162626233,2.25237711728313,3630.8503017489,2151.00628341074,7.74241912149824,26.5996009003064,6.95629865053786,45.8905601472575,54.434907957342,69.0455388028685,3568.14109202034,2061.83463420328,0.735507732562428,1.80304054508608,1.06977035728882,1.84334951667306,1.22430322273082,2.42017565985676,3557.99604291846,2057.39547785877,1.14748569287861,1.41640648577728,0.799807561130897,1.22518004143303,1.14927250874646,1.88990395424903,3603.87636448193,2131.64552378291,5.70079601253839,28.0099941795693,5.85795543003026,43.2504690880253,53.2247333366689,67.8241451717946,3570.66059696403,2064.16457718141,0.692124007548882,1.89709990089056,0.743972691284893,2.66005680005382,4.16356852326662,6.01418820456353,3612.66543556479,2161.21210231093,11.6865659910812,37.1758060811856,7.07540286350791,64.8980186006215,61.2364605374955,77.9511914926198,3584.50708346516,2078.37051541435,2.51419678628129,7.55068186625277,3.084926653184,10.293597565108,18.2206135166073,22.7966831585892,3590.18063885698,2112.38540729653,4.91545028166575,19.8741742479656,5.46439537746282,33.1116451701833,41.895662211875,53.2281536607175,3618.95447547444,2139.9952982084,8.61160503942029,28.199286925818,8.54648166054638,46.2436345473771,53.6669645763944,67.845090864381,3575.02966431221,2066.62233655979,0.93730856325377,3.33615234718336,0.783370698373685,1.75054495701503,3.02663827020148,4.45270176102392,3613.94388681566,2136.35207773117,6.48947794827527,25.3450647141943,9.06045211806817,38.468072322406,48.0278179398845,61.9347149963217,3605.05052800598,2133.27014966435,7.31533437347441,26.6428117979753,8.79468772609372,44.0162386829003,52.8843361380788,68.2884652907733
3570.81607875861,2063.62296035639,1.57731123127251,2.06401500908413,1.04374058474041,2.55994823022344,1.86553219101921,3.06049966669857,3566.01635251109,2060.38382052429,0.658004592655766,1.64450866481019,0.815620192432962,3.19334609800582,1.37111270352163,2.21528630479907,3650.47519864268,2161.54193784541,17.6148489066931,40.4430541347961,33.0979447184533,53.9560280112433,41.8280707426796,74.9643366370204,3567.43472127891,2062.13574125138,0.936609185816348,2.06721225153418,0.857119689471634,1.62121802968086,1.09417098155706,1.93777342144048,3557.6292640356,2056.70026658204,0.466304141074322,1.96940753402705,0.529446794233304,1.70434904761973,0.936361193452024,2.07215378311177,3625.86920263753,2142.82294612826,20.3984293103793,37.1821206766086,31.1594763617928,49.6849470286314,41.2157500125473,73.6478266780811,3571.93961678252,2066.11284465967,0.642322850881949,2.2082060849616,1.61260245488532,3.17933058198269,3.95903901057904,6.41790084774322,3633.146590002,2171.31876102678,21.1467985009345,50.0651162516064,42.9550862942537,67.2799337383861,43.5281191152216,84.2612178512336,3586.05785311191,2080.4714276405,5.93099166908555,10.3361585092225,5.89640105886294,12.6816830063775,16.6525565617159,24.9282182411462,3615.00069490186,2124.4796176236,15.3792195175584,27.1534795275145,24.1626844984622,40.0815435482003,32.8371040715207,58.670290426865,3636.8789406742,2149.93265068635,19.1417501752735,38.6370970677099,32.8174232675145,51.5022263783698,40.1531784568912,74.1334993598865,3574.84791583583,2067.3253293995,1.44580625967234,4.2438169900375,1.04531464839765,1.95455228106643,3.1432743569276,4.64553016371033,3635.26560077566,2145.07401514377,19.289640830796,32.5739293300165,24.3908174754433,46.8684422282181,37.7467793580051,67.7091218702205,3633.36416724879,2146.53690775379,19.5173326256693,38.2463373113013,30.3175339588335,52.6865371269055,41.3969500754969,74.1747598261169
3571.09106200469,2063.82199606742,0.788811544924548,2.6229118456617,1.32804436782162,2.42423842908086,1.63731856297173,2.95022645644276,3565.66150322238,2060.5452280856,1.39483657835815,3.38381903541371,1.29275793521079,3.2223991040685,0.841758287966531,1.96862547200775,3681.10738541819,2167.5245775445,21.0384548953456,49.3621064584433,23.0865455521388,58.5284815000189,37.5792645347974,74.6283274015491,3567.19098932924,2061.64558316787,1.31197142893057,1.7793382992137,0.499891273211417,1.37903856288191,0.866721173892699,1.42888303073645,3557.85221227148,2056.66212569006,0.710433753957293,2.52360359737498,0.854169478204714,1.77497754781478,0.938505404631841,2.10062819856644,3654.45760110101,2147.46348979505,23.2399314004519,48.7324931415494,15.9774749031673,55.324970398821,35.9179218313875,74.5595376904576,3573.40143468692,2068.47036672145,1.36079336543667,2.72903272386731,0.616963026720307,3.12134191685007,3.66931016860228,6.36390461535624,3670.81431844078,2181.53020248791,25.1786828755807,59.3296221889841,37.1469818582744,78.5519694103185,40.2434959435132,80.7648324390111,3584.89309057299,2081.24893336798,7.36633613454401,13.3391187032805,2.91636886546772,11.5724558748907,14.0302005268265,27.4436379342767,3644.152735479,2126.79408942424,17.8584410734701,35.5330931704026,14.1774433298424,43.1020067127191,28.8963791318142,58.470119863469,3661.9450643316,2155.11726293184,22.367972870361,47.8423535201293,19.5284748780511,59.5942910758599,36.8058519764715,74.3151080696401,3575.95922848379,2067.78921233232,1.83289670465942,4.90353443097231,1.17303407186715,2.28313060345774,2.99782420807863,4.91746226482184,3658.36419450236,2148.86684627965,20.6820397033527,43.7080457256428,16.2302702781502,49.8484312917626,34.5399094052765,67.7985718742462,3663.69080482501,2150.27504056699,21.6719585676255,48.9859824390946,22.948077730699,55.8865053055159,37.1534995016599,74.0633316662306
3572.30831565745,2063.73477005716,1.32405251372922,2.40175038461033,0.811882673911588,1.96822430775265,1.68899927640506,2.69313007795254,3564.3622745465,2060.42616014339,0.974851511551635,4.16065166983156,1.17676977353388,1.25013779720294,1.12583503656582,1.83451735375863,3672.1421027668,2146.7747244537,22.3613785972412,46.1021585531771,16.3730878947261,48.1577097421386,39.3000029991098,76.044631538964,3566.55072208309,2060.87497311207,0.64887583887629,1.37594243022357,0.294937910615821,1.21544745958362,0.669255508127562,1.76674954829936,3557.75097007709,2056.45470574692,0.524601763755365,2.25394110103259,1.41938981104113,1.89791315899637,0.862733169149398,1.91014346517861,3650.56882074421,2128.56629584139,21.2663768809531,45.0167547204443,16.1494469286048,46.5751689331585,38.195038454824,75.5269004595774,3574.18481480447,2068.30340198268,1.36658550358004,3.00532750004099,1.18509752044284,3.56175846769637,3.52294243689385,6.32754372666123,3650.22537520423,2148.32976539291,25.0953945694942,59.3940625618941,20.3225693601463,52.3846415070394,41.2460922886823,82.6056204471869,3584.81191319242,2075.09783276178,5.97847191987759,9.67252793117526,6.12031564854977,11.5155008008684,14.5063383883547,26.62094028578,3638.23512544672,2119.15385646515,16.9745646830851,33.4257762814304,12.6118487688188,37.0189420561286,29.8575172408932,59.5871687270207,3654.1879951646,2131.97627415776,20.8246271856899,45.6186688192883,18.9828133519993,48.809695886856,38.2350966506976,75.7541323068493,3575.80139395611,2067.76529235774,1.52968246806243,3.5660756984103,1.74398914029678,3.54311474681786,2.57027404604924,5.29532972200549,3655.76556331095,2130.93175477641,18.6086997801532,37.9803777123612,13.8871907690432,43.0510604946881,35.591661766789,68.544246192149,3641.97074334781,2135.69934520124,20.8802420141904,42.8926174916854,16.6765850674848,46.9975849388901,38.0922211082213,75.3612926891047
3572.82161169724,2064.29227413963,1.31748350237097,2.70321258896859,0.711784115336282,1.83245315194833,1.70154932231931,3.36516673061358,3564.23187594588,2059.77504093589,1.00588782811701,4.40988278243538,0.648146246595547,2.54197473236276,1.00340713719826,1.68086136173484,3632.49485130812,2144.28033990301,6.83305004056771,48.0590534140435,13.097239829728,52.9447075861601,38.0965040593442,74.5267569829165,3564.80504857579,2060.76808392627,0.735819750111201,1.70562747060039,0.181609259752156,1.39628046686708,0.933620117358034,1.81369672479091,3559.16850662605,2056.89684017556,0.729348733395841,2.35136561348973,1.86428676088333,1.71621829224931,1.12470651579998,2.00224773515074,3612.73846499559,2129.19700956216,8.90938115247274,46.1987949896952,9.36211132998206,51.8980794744142,37.0661188439967,73.7931108209591,3574.37622850152,2068.33367824599,1.33156503065941,2.45012873347247,1.28569233018916,3.93058575202173,3.24310310771139,6.07974556961093,3583.58964222802,2139.99314627496,9.24406052626226,62.5101625710569,20.876227387412,61.2286878436161,40.3990454322376,79.886736758898,3578.84570829837,2074.26159350472,4.35577342066693,10.0255996357865,3.57035860264016,11.4602169627452,12.831736946683,26.1279828021119,3604.93141690912,2123.70184572619,4.94745350431847,34.8392749388266,7.73442492428318,39.8335817040158,29.8280934740238,58.6341146091565,3612.34206083349,2131.49738680457,8.82914574045349,47.0352144996879,12.1105314072359,53.8440997979342,37.6943501860269,74.416997815352,3574.99374821629,2066.15533065063,1.49784578350775,2.57153263516314,1.96102880679044,3.56655899893159,1.97508676896754,5.4598246083812,3620.4161971509,2131.0370362786,7.31400054660163,40.5168950947987,9.44648592562245,46.4019152779163,34.6794974373631,68.5114562950969,3616.08192495404,2122.22623510279,7.2822374363745,44.0735278032014,10.5636824644798,50.9500848647684,38.8241744192931,73.9865625773904
3573.05674397156,2064.2682132578,1.23868846571144,2.62940977796578,0.787156572914948,1.26145775402034,2.3572223653974,3.70703340385798,3564.82746575978,2060.33619134272,2.21597709848395,4.04654540498739,1.62877420174387,2.60430294718977,0.865135102670809,1.69505990763644,3604.35092194692,2130.2914360194,12.1756387727033,34.9040168764284,15.8288671407756,27.6066568267894,45.5142977569477,73.796554630863,3565.41297970818,2061.62554140728,0.641482985611929,2.20486345911156,0.820952231813935,1.75371091997304,0.737950056257517,2.05913499716611,3560.04430732792,2057.45676614384,0.29951466004549,1.72178013500523,0.723407143977109,2.54977008665575,1.03777117831614,2.05092421187074,3585.77311288056,2115.56144660353,11.3232366123248,36.076096892672,13.0934761177976,31.9813759184693,44.7744899061351,73.6449639795618,3572.55485588554,2067.2300978746,1.2725737594316,2.95894575240198,1.57809432550457,3.28229479292738,3.18852008479183,5.68056786299996,3549.82708910622,2119.30394792809,17.331199664357,45.0096449741564,20.7108076637833,35.2231046938679,51.2379701154777,80.7957182334106,3576.1844811408,2072.85804076149,2.08631718647642,8.77429136423593,2.43878395271189,8.73668862326886,14.982228357772,24.8635264236037,3575.231766603,2106.44702287636,10.705953026073,26.9900499356701,13.471671289938,23.7106472341277,35.6156982515044,57.6761681761733,3584.92936831596,2118.0117819705,11.5727879013891,35.9196105122044,13.7285473259935,31.8620622415464,45.8691453075169,73.9966391017984,3574.36391848121,2066.06659000444,2.03209106747929,3.6981743413813,0.997665935302367,2.70879480047234,2.59644045358553,5.14303551133414,3595.00569996523,2117.8471744652,8.54637371563017,31.5454722098914,11.4466765838266,28.0750027173032,40.9891246762599,67.9192420345631,3600.73520706544,2108.90604563888,10.8658695318211,30.3188257049476,14.4729982194571,25.6119178322335,45.3866004921123,74.13276868222
3573.39952848087,2065.20688820636,0.94593193374353,2.5498239487202,0.176686905752318,1.37546866877721,2.29167211020009,3.66807374337993,3564.47931336197,2059.99158910771,1.71032267248596,3.17480442864662,1.37750202268071,2.74889862501142,0.921656920698875,1.69539571661473,3572.50387305664,2115.1002993883,3.8536291745712,33.2194448405241,13.91923024893,25.136314320955,47.7168264114704,70.1506754963219,3565.44870563864,2061.78029418672,1.09034248539091,2.28766562722389,0.653667961267981,1.87275824529614,0.958538176604445,1.93923766686754,3559.41219983744,2057.61393204976,0.72254763585169,2.41360009242018,0.756173853283398,2.39114046907107,0.944943668721811,2.10188720168135,3558.1315078391,2103.18983146648,3.7622602184043,34.2016073113999,11.8151885368111,28.8427520214521,47.2457628427394,69.7492832460853,3571.74072926554,2065.62546970766,0.751813581895128,3.57112898148449,1.35604330445006,3.0203979682329,3.37148405560062,5.30434239282511,3505.18616647621,2098.54592809796,6.84181004919716,41.5011695396171,17.2803169708531,27.0490189937203,55.1941155191478,78.3866217158063,3575.14644408129,2071.49801245196,1.02329636764299,8.69411257899288,4.41876282593726,7.99665744673037,14.5494337536224,22.2413823199729,3546.24770112883,2090.72800340352,3.83097952920163,26.1146050552803,11.1423600957133,21.0752457145176,36.8367570232978,54.6047535778023,3556.72530635845,2104.39637557878,4.39488784089306,34.698711793254,12.3784979023654,28.9444480019788,47.8619713786099,70.3556552897305,3573.90519031756,2066.03945755991,1.2427737080814,3.98293129179295,0.574177186560807,3.18197057433538,2.73433596045709,4.99314448197061,3569.17659985631,2108.81977687093,3.72739535780226,31.6225332558249,11.6176623203692,26.8293358734221,43.1752778227176,63.1066732574134,3587.08471731261,2094.52420286778,1.99614464549861,26.2012156030399,14.3678899211759,26.1582075065189,48.5737326303869,70.0066669545579
3573.8904522349,2065.2235333619,0.70287295237969,1.63757168053215,0.601975919410666,1.66896180736447,2.16523360193406,3.93833551449014,3564.11268393559,2060.61671936026,1.29917512340735,2.72241686320188,0.892801293150481,2.49916247707673,1.11471549815175,2.1173360547848,3563.02789949013,2083.33884164584,9.9418749775967,26.8750469114705,16.0276270974479,25.6160066297489,55.8144406675689,63.0249018250308,3565.41740115323,2061.99617132372,1.17020460264601,2.5706276492648,0.249745194077938,1.82576225833803,0.920125470534069,1.89024060126352,3560.76417151687,2058.3114444984,0.841438226561751,2.35295093137199,1.78862840780148,2.03759897548155,1.10126973423722,2.01087269284849,3549.26171088153,2075.41972160131,9.24423561425581,25.1755987582519,13.2323112427042,25.4290157732646,55.5818941957254,63.6679416774139,3570.93789619265,2064.9342277731,0.425152183463316,2.96563247234393,0.867691136732749,2.60728593130823,3.82627717067106,4.33017895401868,3496.70843023554,2072.28648491078,11.553253598497,36.6673252351313,16.407359696033,28.1781903159125,62.9365026727707,72.5467453414485,3572.71701865731,2068.25913935648,2.56215867784777,5.09927410824951,3.15088810443326,8.11782677917913,16.1405287902586,21.3825756202909,3537.97971976949,2058.05976967683,9.2277083663324,19.3711620987363,12.2864055926893,20.0503520194851,42.9081561992906,50.2366115698672,3548.7341537336,2079.11342962962,8.97633498442867,27.6954990043542,16.0511258435691,24.6072287369162,55.8606824385293,63.9572100205668,3571.91909748595,2065.79526037411,0.810644056903372,3.26580339027787,1.2855564185081,2.65948237567477,3.19580915557111,4.72174300771221,3560.90777264644,2077.65480936804,9.32815898610357,25.2528279203607,15.1010563379627,23.0549529082174,50.4686107096757,58.1742354098378,3585.08474111925,2097.64973791443,9.43803804186249,20.3579148824839,16.0916736877429,25.8394983354822,56.1216998073547,64.5267621848923
